nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,label
119.13,70.01,27.18,59.78,5.12,47.79,1004.69,122,98,27.200001,1003.099976,52,3.1,0.724219,0
115.09,87.6,27.08,60.54,5.15,44.92,1004.62,189,153,27.200001,1002.799988,62,2.8,1.177734,0
137.07,107.56,27.23,60.38,5.29,43.47,1004.5,128,96,26.9,1002.799988,62,5.3,0.734766,0
189.3,152.77,27.52,59.84,5.49,44.15,1004.42,138,107,26.4,1002.700012,78,3.3,0.783984,0
208.26,174.48,27.69,59.6,5.63,45.52,1004.35,171,136,25.700001,1002.400024,47,4.3,0.984375,0
143.98,109.95,27.56,60.0,5.7,46.48,1004.34,150,123,26.0,1002.299988,51,4.9,0.8507809999999999,0
211.58,181.18,27.91,59.46,5.74,46.83,1004.25,112,88,25.9,1002.200012,56,3.6,0.685547,0
168.41,133.37,27.86,59.8,5.69,46.83,1004.21,105,82,26.0,1002.099976,58,2.3,0.5976560000000001,0
155.19,125.17,27.84,60.33,5.5,46.37,1004.1,268,196,25.5,1002.0,38,2.6,1.648828,0
138.79,114.57,27.81,60.92,5.25,45.57,1004.09,235,179,26.5,1001.900024,77,2.5,1.265625,0
132.34,108.93,27.8,61.56,5.03,44.44,1004.01,160,121,26.0,1002.0,60,3.5,0.921094,0
121.96,98.18,27.82,61.95,4.85,43.33,1003.89,191,140,26.0,1001.700012,28,2.3,1.156641,0
111.66,83.66,27.8,62.52,4.7,43.74,1003.7,140,101,26.1,1001.799988,26,2.0,0.710156,0
105.79,79.08,27.74,63.64,4.55,45.83,1003.61,116,89,26.0,1001.799988,344,1.0,0.6152340000000001,0
102.85,75.16,27.59,65.86,4.18,46.47,1003.61,84,63,26.1,1001.900024,64,1.8,0.435937,0
28.92,21.71,26.75,68.87,3.61,44.2,1003.53,59,44,26.0,1001.799988,76,2.4,0.27773400000000004,0
26.09,18.9,26.4,71.44,3.14,39.06,1003.48,61,46,26.0,1001.700012,44,3.0,0.27773400000000004,0
36.65,27.56,26.37,73.74,2.88,34.06,1003.42,40,31,26.1,1001.700012,73,3.6,0.179297,0
26.09,17.69,26.11,75.84,2.65,29.98,1003.33,29,24,26.200001,1001.599976,34,2.0,0.116016,0
22.74,13.9,25.85,78.55,2.44,23.3,1003.3,10,8,26.0,1001.599976,70,1.2,0.0,0
19.95,12.61,25.58,80.26,2.33,20.36,1003.25,6,4,26.0,1001.5,56,2.6,0.0,0
5.37,2.41,25.17,81.54,2.34,15.9,1003.33,4,3,26.0,1001.700012,50,2.0,0.0,0
0.7,0.06,24.91,82.27,2.35,13.67,1003.44,0,0,25.9,1001.700012,69,2.9,0.0,0
0.0,0.0,24.73,82.97,2.32,12.07,1003.48,0,0,25.799999,1001.700012,52,1.1,0.0,0
0.0,0.0,24.57,83.59,2.26,11.1,1003.56,0,0,25.700001,1001.900024,39,1.8,0.0,0
0.0,0.0,24.45,84.09,2.25,8.04,1003.6,0,0,25.6,1002.0,32,1.1,0.0,0
0.0,0.0,24.35,84.61,2.25,4.91,1003.65,0,0,25.5,1002.099976,48,2.4,0.0,0
0.0,0.0,24.26,85.29,2.23,2.75,1003.67,0,0,25.4,1002.299988,41,1.8,0.0,0
0.0,0.0,24.16,86.18,2.2,2.34,1003.67,0,0,25.4,1002.400024,4,0.7,0.0,0
0.0,0.0,24.07,87.2,2.18,1.22,1003.67,0,0,25.299999,1002.400024,40,1.6,0.0,0
0.0,0.0,24.1,87.88,2.09,0.47,1003.73,0,0,25.299999,1002.599976,25,1.8,0.0,0
0.0,0.0,24.02,89.2,1.92,359.4,1003.79,0,0,25.299999,1002.5,14,2.0,0.0,0
0.0,0.0,23.9,90.83,1.78,351.98,1003.84,0,0,25.299999,1002.5,53,2.5,0.0,0
0.0,0.0,23.83,92.07,1.82,345.44,1003.79,0,0,25.299999,1002.5,57,2.2,0.0,0
0.0,0.0,23.75,93.06,2.01,350.41,1003.82,0,0,25.299999,1002.599976,48,2.3,0.0,0
0.0,0.0,23.74,93.6,2.16,359.8,1003.8,0,0,25.200001,1002.599976,48,2.1,0.0,0
0.0,0.0,23.74,93.89,2.24,7.52,1003.93,0,0,25.200001,1002.5,43,2.8,0.0,0
0.0,0.0,23.68,94.19,2.32,11.82,1004.12,0,0,25.200001,1002.400024,27,1.1,0.0,0
0.0,0.0,23.66,94.38,2.34,14.54,1004.26,0,0,25.1,1002.299988,13,1.6,0.0,0
0.0,0.0,23.39,95.04,2.3,14.16,1004.41,0,0,25.200001,1002.400024,40,2.0,0.0,0
0.0,0.0,23.28,95.31,2.23,16.29,1004.56,0,0,25.200001,1002.400024,43,1.2,0.0,0
0.0,0.0,23.27,95.58,2.15,17.14,1004.73,0,0,25.1,1002.299988,23,3.4,0.0,0
0.0,0.0,22.31,96.27,2.99,21.98,1003.64,0,0,25.1,1002.200012,33,1.5,0.0,0
0.0,0.0,22.24,96.53,3.05,28.6,1003.44,0,0,25.0,1002.0,47,2.8,0.0,0
0.0,0.0,22.23,96.62,3.11,37.46,1003.7,0,0,25.0,1002.099976,34,2.4,0.0,0
0.0,0.0,22.21,96.36,3.25,38.01,1003.42,0,0,24.9,1002.099976,49,2.1,0.0,0
0.0,0.0,22.23,96.02,3.51,31.54,1003.37,0,0,24.6,1002.299988,99,0.2,0.0,0
0.0,0.0,22.24,96.03,3.75,27.64,1003.09,0,0,24.299999,1002.0,34,3.1,0.0,0
0.0,0.0,22.27,95.92,3.87,25.38,1002.98,0,0,24.0,1001.900024,54,2.6,0.0,0
0.0,0.0,22.23,96.01,3.8,24.97,1003.04,0,0,23.700001,1001.900024,34,3.4,0.0,0
0.0,0.0,22.18,96.13,3.57,29.59,1002.91,0,0,23.5,1002.0,10,2.6,0.0,0
0.0,0.0,22.12,96.27,3.4,29.95,1002.82,0,0,23.4,1001.700012,21,2.0,0.0,0
0.0,0.0,22.05,96.42,3.37,25.02,1002.61,0,0,23.799999,1001.599976,357,2.8,0.0,0
0.0,0.0,21.93,96.73,3.38,22.54,1002.62,0,0,23.799999,1001.5,350,2.3,0.0,0
0.0,0.0,21.82,97.03,3.4,23.01,1002.66,0,0,23.700001,1001.599976,22,1.7,0.0,0
0.0,0.0,21.78,97.1,3.5,23.95,1002.61,0,0,23.6,1001.700012,24,2.2,0.0,0
0.0,0.0,21.76,96.89,3.66,22.64,1002.45,0,0,23.5,1001.599976,26,1.7,0.0,0
0.0,0.0,21.74,96.58,3.82,21.34,1002.42,0,0,23.5,1001.5,33,2.3,0.0,0
0.0,0.0,21.71,96.3,3.93,20.66,1002.39,0,0,23.5,1001.599976,338,1.8,0.0,0
0.0,0.0,21.64,96.32,4.01,18.43,1002.2,0,0,23.5,1001.599976,39,1.9,0.0,0
0.0,0.0,21.54,96.44,4.07,16.46,1001.91,0,0,23.5,1001.5,41,1.2,0.0,0
0.0,0.0,21.48,96.54,4.07,16.0,1001.92,0,0,23.4,1001.400024,3,2.1,0.0,0
0.0,0.0,21.42,96.64,3.99,19.65,1002.08,0,0,23.4,1001.5,10,1.7,0.0,0
0.0,0.0,21.36,96.82,3.92,21.43,1002.12,0,0,23.4,1001.400024,19,2.8,0.0,0
0.0,0.0,21.31,96.96,3.96,19.29,1002.01,0,0,23.4,1001.5,24,2.4,0.0,0
0.0,0.0,21.22,97.16,4.1,20.03,1001.95,0,0,23.4,1001.700012,38,2.8,0.0,0
4.39,1.82,21.25,96.9,4.3,23.56,1002.04,4,3,23.299999,1001.599976,3,2.3,0.0,0
11.98,5.53,21.3,96.41,4.6,28.18,1002.1,18,13,23.4,1001.700012,19,2.0,0.05625,0
14.94,5.16,21.39,95.92,4.91,29.17,1002.12,35,27,23.5,1001.799988,336,2.6,0.154687,0
22.4,7.5,21.51,95.75,5.15,28.61,1002.22,45,35,23.6,1001.700012,22,2.9,0.221484,0
24.73,5.96,21.59,95.72,5.32,28.74,1002.39,47,36,23.700001,1001.700012,3,2.7,0.235547,0
32.53,12.91,21.71,95.62,5.4,30.34,1002.52,40,30,23.700001,1001.700012,348,2.2,0.179297,0
28.85,8.78,21.78,95.6,5.38,31.4,1002.57,48,36,23.799999,1001.799988,35,3.7,0.235547,0
30.49,13.99,21.93,95.58,5.3,31.46,1002.6,42,32,23.9,1001.799988,41,2.8,0.189844,0
39.32,16.24,22.15,95.37,5.19,32.31,1002.71,27,19,23.9,1001.900024,45,1.9,0.094922,0
43.97,18.34,22.33,95.15,5.08,34.43,1002.83,48,34,23.6,1001.900024,19,3.2,0.221484,0
42.76,11.34,22.53,94.88,4.99,36.68,1002.84,95,72,23.6,1001.900024,340,1.2,0.566016,0
54.64,24.31,22.76,94.61,4.93,38.32,1002.81,142,110,23.700001,1001.799988,17,2.1,0.833203,0
48.45,22.22,22.89,94.73,4.95,39.13,1002.76,144,112,24.0,1001.900024,358,2.5,0.931641,0
55.68,11.6,23.02,94.77,5.06,40.4,1002.65,165,130,24.299999,1001.700012,358,3.6,0.8648440000000001,0
48.57,2.9,23.08,94.91,5.22,41.35,1002.51,80,66,24.4,1001.700012,18,3.2,0.4289060000000001,0
53.14,14.63,23.17,94.95,5.34,40.68,1002.33,34,28,24.5,1001.599976,342,1.9,0.16875,0
55.45,12.11,23.3,94.84,5.38,39.76,1002.19,61,51,24.6,1001.5,29,2.8,0.460547,0
47.64,5.68,23.36,94.82,5.38,38.46,1002.08,54,44,24.5,1001.299988,25,3.6,0.330469,0
45.97,2.12,23.48,94.6,5.47,36.93,1002.13,82,63,24.5,1001.400024,61,2.0,0.5625,0
72.52,7.14,23.7,94.06,5.6,35.7,1002.21,97,73,24.6,1001.299988,355,2.8,0.5976560000000001,0
57.92,0.8,23.37,95.43,5.56,34.95,1002.26,53,41,24.6,1001.200012,51,1.5,0.291797,0
13.44,0.0,23.09,96.55,5.43,34.59,1002.28,55,45,24.4,1001.099976,22,1.2,0.27773400000000004,0
7.46,0.0,22.95,96.95,5.42,33.89,1002.22,121,97,24.4,1001.099976,7,2.5,0.7980470000000001,0
10.25,0.0,22.72,97.4,5.42,30.21,1002.19,191,152,24.5,1000.900024,45,2.8,1.307812,0
9.56,0.0,22.35,98.64,5.38,26.61,1002.16,330,225,25.1,1000.599976,22,2.5,1.747266,0
5.68,0.0,22.29,98.94,5.43,22.95,1002.13,48,39,25.299999,1000.5,5,3.8,0.330469,0
6.44,0.0,22.28,98.87,5.69,21.15,1002.04,354,264,25.5,1000.400024,23,3.0,2.109375,0
8.81,0.0,22.29,98.26,6.11,23.22,1001.86,283,229,26.299999,1000.099976,51,3.8,1.691016,0
9.43,0.0,22.14,98.19,6.5,25.66,1001.61,107,84,26.4,1000.0,333,2.6,0.544922,0
4.86,0.0,22.09,97.82,6.66,25.24,1001.33,26,20,25.4,1000.099976,38,3.4,0.140625,0
4.61,0.0,22.05,97.86,6.58,22.88,1001.13,80,57,24.1,1000.0,33,4.1,0.439453,0
7.45,0.0,22.03,98.27,6.48,16.76,1000.95,105,77,24.1,1000.0,57,2.7,0.6574220000000001,0
12.16,0.0,22.12,98.18,6.52,18.98,1000.81,217,168,24.4,999.900024,51,2.9,1.4625,0
11.34,0.0,22.24,97.67,6.62,23.79,1000.74,209,156,25.1,999.799988,15,1.6,1.1953120000000002,0
8.72,0.0,22.06,98.91,6.71,23.94,1000.74,78,62,25.5,999.700012,55,3.4,0.3375,0
4.49,0.0,22.12,98.57,6.8,22.01,1000.68,277,214,25.4,999.5,37,2.5,1.712109,0
4.42,0.0,22.22,98.1,6.86,22.48,1000.63,136,114,25.4,999.299988,22,4.5,0.994922,0
4.75,0.0,22.23,98.03,6.94,25.6,1000.56,189,135,25.799999,999.400024,32,3.5,1.033594,0
4.47,0.0,22.26,97.77,7.13,26.62,1000.47,245,184,25.799999,999.400024,59,4.3,1.441406,0
1.25,0.0,22.2,97.68,7.36,27.05,1000.41,26,21,25.6,999.200012,49,3.8,0.07734400000000001,0
1.16,0.0,22.1,97.5,7.57,24.42,1000.3,42,30,25.1,999.299988,54,3.1,0.189844,0
2.1,0.0,21.93,97.8,7.68,22.47,1000.12,62,48,24.9,999.200012,36,4.8,0.291797,0
1.88,0.0,21.85,98.2,7.7,22.04,1000.14,81,63,24.9,999.200012,30,4.9,0.460547,0
2.74,0.0,21.87,98.1,7.78,23.06,1000.02,89,72,24.5,999.400024,57,3.4,0.530859,0
2.1,0.0,21.97,97.85,7.94,24.21,1000.0,47,35,24.4,999.5,61,3.3,0.239063,0
0.91,0.0,22.05,97.76,8.16,24.58,999.81,47,35,24.200001,999.400024,59,4.1,0.242578,0
0.93,0.0,21.98,97.34,8.31,26.83,999.64,23,17,24.0,999.400024,25,2.1,0.101953,0
0.28,0.0,21.88,96.91,8.27,30.31,999.52,26,21,23.799999,999.400024,33,3.0,0.13359400000000002,0
0.23,0.0,21.82,96.98,8.11,30.95,999.43,26,20,23.6,999.299988,28,1.8,0.1125,0
1.27,0.0,21.79,97.02,7.94,31.08,999.36,24,19,23.799999,999.200012,42,2.1,0.101953,0
1.64,0.0,21.77,96.91,7.78,31.46,999.3,14,11,23.9,999.299988,35,2.4,0.0,0
0.78,0.0,21.71,96.95,7.62,32.26,999.45,32,26,24.0,999.200012,62,1.9,0.154687,0
0.16,0.0,21.64,97.06,7.51,30.09,999.55,19,14,24.0,999.099976,47,1.4,0.049219,0
0.0,0.0,21.57,96.9,7.6,28.7,999.7,1,0,24.0,999.400024,354,1.0,0.0,0
0.0,0.0,21.5,96.55,7.86,28.5,999.85,0,0,24.0,999.400024,344,2.2,0.0,0
0.0,0.0,21.45,96.36,8.09,29.99,1000.06,0,0,24.0,999.5,13,1.6,0.0,0
0.0,0.0,21.42,96.27,8.15,29.79,1000.2,0,0,23.9,999.599976,357,1.6,0.0,0
0.0,0.0,21.39,96.26,8.12,26.55,1000.2,0,0,23.799999,999.900024,37,3.0,0.0,0
0.0,0.0,21.34,96.29,8.11,25.55,1000.14,0,0,23.700001,999.900024,359,2.1,0.0,0
0.0,0.0,21.32,96.27,8.06,22.48,1000.15,0,0,23.700001,1000.0,338,1.7,0.0,0
0.0,0.0,21.29,96.33,7.98,21.64,1000.07,0,0,23.700001,999.900024,33,3.2,0.0,0
0.0,0.0,21.28,96.36,8.0,21.99,1000.06,0,0,23.700001,1000.0,343,1.9,0.0,0
0.0,0.0,21.3,96.34,8.09,23.33,1000.02,0,0,23.700001,1000.0,11,1.6,0.0,0
0.0,0.0,21.31,96.44,8.15,23.33,999.91,0,0,23.6,1000.099976,16,1.8,0.0,0
0.0,0.0,21.34,96.6,8.15,21.86,999.77,0,0,23.5,1000.099976,341,1.6,0.0,0
0.0,0.0,21.4,96.71,8.17,21.93,999.83,0,0,23.5,999.900024,359,2.2,0.0,0
0.0,0.0,21.46,96.84,8.22,19.98,999.8,0,0,23.4,999.900024,39,0.8,0.0,0
0.0,0.0,21.53,96.89,8.24,18.44,999.88,0,0,23.4,999.799988,357,2.3,0.0,0
0.0,0.0,21.59,96.92,8.14,16.84,999.85,0,0,23.4,999.700012,348,1.4,0.0,0
0.0,0.0,21.63,96.94,7.96,14.67,999.87,0,0,23.299999,999.599976,352,1.2,0.0,0
0.0,0.0,21.65,96.95,7.82,12.7,999.94,0,0,23.299999,999.700012,1,3.5,0.0,0
0.0,0.0,21.64,97.05,7.81,11.58,1000.01,0,0,23.299999,999.700012,351,3.2,0.0,0
0.0,0.0,22.5,95.12,5.44,350.34,1000.33,0,0,23.299999,999.5,14,3.2,0.0,0
0.0,0.0,22.55,94.81,5.38,352.2,1000.06,0,0,23.299999,999.400024,348,2.8,0.0,0
0.0,0.0,22.61,94.45,5.26,352.13,1000.44,0,0,23.299999,999.400024,45,1.6,0.0,0
0.0,0.0,22.59,94.38,5.21,350.19,1000.19,0,0,23.299999,999.200012,341,2.1,0.0,0
0.0,0.0,22.57,94.25,5.2,348.75,999.94,0,0,23.200001,999.0,358,1.6,0.0,0
0.0,0.0,22.56,94.03,5.16,348.07,999.62,0,0,23.200001,999.0,19,2.7,0.0,0
0.0,0.0,22.59,93.62,5.0,348.35,999.69,0,0,23.200001,999.0,344,1.1,0.0,0
0.0,0.0,22.61,93.24,4.74,348.92,999.74,0,0,23.200001,999.0,7,2.9,0.0,0
0.0,0.0,22.63,92.94,4.48,348.93,999.63,0,0,23.1,998.900024,3,1.9,0.0,0
0.0,0.0,22.65,92.64,4.26,348.98,999.62,0,0,23.1,998.700012,5,2.6,0.0,0
0.0,0.0,22.65,92.46,4.07,350.73,999.34,0,0,23.1,998.799988,323,1.7,0.0,0
0.0,0.0,22.67,92.26,3.91,352.9,999.4,0,0,23.1,998.5,343,1.8,0.0,0
0.0,0.0,22.68,92.13,3.81,354.43,999.48,0,0,23.1,998.599976,28,2.7,0.0,0
0.0,0.0,22.7,92.04,3.77,355.31,999.48,0,0,23.0,998.700012,342,2.8,0.0,0
0.0,0.0,22.71,92.02,3.75,355.16,999.4,0,0,23.0,998.599976,350,4.1,0.0,0
0.0,0.0,22.71,92.02,3.72,354.09,999.39,0,0,23.0,998.700012,355,2.2,0.0,0
0.0,0.0,22.68,92.14,3.66,352.91,999.44,0,0,23.0,998.5,354,2.0,0.0,0
0.0,0.0,22.56,92.72,3.58,350.64,999.34,0,0,23.0,998.400024,11,2.1,0.0,0
0.0,0.0,22.31,93.95,3.42,348.31,999.32,0,0,22.9,998.5,326,1.5,0.0,0
0.0,0.0,21.94,95.68,3.23,346.23,999.47,0,0,23.0,998.599976,342,1.8,0.0,0
0.0,0.0,21.66,96.72,3.12,343.87,999.6,0,0,22.9,998.5,326,2.2,0.0,0
0.0,0.0,21.35,97.59,3.08,342.42,999.67,0,0,22.9,998.5,355,1.2,0.0,0
0.0,0.0,21.17,98.28,3.06,341.58,999.66,0,0,22.799999,998.299988,25,2.0,0.0,0
0.0,0.0,21.03,98.74,3.07,340.7,999.61,2,2,22.700001,998.400024,344,1.8,0.0,0
4.33,1.22,21.12,98.53,3.12,341.6,999.66,11,9,22.5,998.200012,356,1.5,0.014062,0
17.72,7.66,21.4,97.28,3.26,345.51,999.62,34,26,22.6,998.299988,347,1.5,0.1125,0
24.38,6.65,21.75,95.73,3.54,351.32,999.78,50,39,22.700001,998.5,341,2.7,0.21445300000000006,0
51.35,34.76,21.98,95.13,3.86,356.14,999.97,64,52,22.799999,998.599976,11,4.2,0.372656,0
67.45,55.24,22.2,94.66,3.98,358.52,1000.17,72,58,23.0,998.900024,296,1.1,0.404297,0
88.77,75.13,22.5,93.74,3.92,358.71,1000.32,83,65,23.200001,998.900024,344,1.8,0.442969,0
103.12,88.68,22.84,92.68,3.83,359.79,1000.33,97,76,23.299999,999.200012,337,1.4,0.523828,0
124.65,109.14,23.25,90.95,3.83,2.72,1000.32,185,140,23.4,999.400024,10,1.2,1.016016,0
138.87,122.74,23.58,89.01,3.88,5.75,1000.34,236,164,23.6,999.299988,21,2.6,1.353516,0
159.87,142.9,23.88,88.07,3.83,3.65,1000.4,258,189,23.9,999.299988,308,1.9,1.346484,0
173.55,156.09,24.22,87.12,3.7,2.23,1000.4,473,191,24.200001,999.200012,311,2.0,2.288672,0
193.44,175.31,24.6,85.0,3.63,3.54,1000.31,486,176,24.4,999.0,300,2.2,2.608594,0
206.21,187.67,24.84,82.96,3.55,9.05,1000.16,535,154,24.799999,999.0,355,0.7,2.939062,0
224.54,205.45,25.08,82.58,3.33,7.05,999.96,544,196,25.5,999.0,341,2.0,2.594531,0
236.14,216.72,25.32,82.15,3.07,3.1,999.77,618,141,25.9,998.799988,27,1.8,3.315234,0
252.53,232.67,25.64,80.76,2.96,0.95,999.55,652,144,26.1,998.5,78,1.5,3.512109,0
262.71,242.58,25.97,77.03,2.93,1.89,999.36,683,141,26.200001,998.700012,31,2.5,3.659765,0
276.7,256.21,26.2,75.99,2.8,3.1,999.25,751,140,26.6,998.599976,85,2.3,3.898828,0
285.12,264.42,26.43,75.64,2.53,4.9,999.25,741,144,27.1,998.299988,37,2.6,3.874219,0
296.32,275.34,26.68,75.29,2.24,7.8,999.28,768,137,27.0,998.200012,356,1.2,4.011328,0
302.82,281.68,26.91,74.96,1.94,10.76,999.23,838,132,27.799999,998.200012,223,0.1,4.071094,0
311.1,289.78,27.15,74.58,1.64,14.51,999.13,839,132,27.9,998.0,338,2.5,4.201172,0
315.64,294.21,27.38,74.14,1.36,19.57,999.0,856,125,28.5,997.700012,334,0.7,4.014843,0
321.05,299.49,27.62,73.61,1.13,29.2,998.97,879,131,28.799999,997.5,347,0.8,3.941015,0
324.68,302.99,27.86,73.0,0.98,41.76,998.92,904,140,28.799999,997.5,241,1.8,3.9375,0
332.13,310.05,28.1,72.21,0.86,55.74,998.83,1002,204,29.1,997.400024,323,0.8,4.011328,0
347.39,324.32,28.32,71.22,0.76,71.53,998.68,969,179,29.6,997.200012,325,1.2,3.3398440000000003,0
375.44,350.48,28.54,70.11,0.7,91.67,998.4,951,163,29.9,997.299988,305,0.0,4.014843,0
415.69,387.98,28.76,68.97,0.71,114.13,998.01,911,131,30.0,997.200012,175,0.2,3.786328,0
459.08,428.25,28.99,67.79,0.77,129.41,997.75,900,127,30.299999,997.0,238,1.5,3.839062,0
502.74,468.72,29.21,66.71,0.87,135.72,997.53,880,137,30.799999,996.900024,253,1.1,3.765234,0
538.95,501.93,29.42,65.78,1.01,137.57,997.41,881,140,30.9,996.799988,200,0.6,3.842578,0
577.49,537.32,29.6,64.98,1.17,139.8,997.25,843,122,30.4,996.599976,243,2.0,3.870703,0
607.42,564.21,29.77,64.22,1.34,143.25,997.06,769,106,30.4,996.299988,209,1.7,3.986719,0
638.04,591.82,29.92,63.41,1.48,145.73,996.91,780,123,31.1,996.299988,253,2.2,3.7125,0
644.72,596.55,30.06,62.58,1.64,147.08,996.79,776,103,31.200001,996.099976,256,1.1,3.652734,0
643.7,594.44,30.19,61.77,1.81,147.75,996.72,584,137,30.9,995.900024,250,3.0,2.844141,0
614.25,565.3,30.29,61.31,1.97,150.73,996.61,645,106,31.200001,995.700012,229,2.3,3.2625,0
588.74,540.36,30.38,61.06,2.1,154.52,996.58,518,107,31.6,995.5,196,2.0,2.798437,0
544.06,496.98,30.43,60.75,2.2,158.08,996.56,321,101,31.0,995.400024,201,3.5,1.842187,0
512.44,466.32,30.48,60.42,2.28,160.71,996.59,630,136,31.1,995.299988,197,3.2,3.100781,0
462.91,418.4,30.47,60.44,2.38,163.52,996.49,575,98,31.1,995.299988,208,3.8,2.714062,0
428.69,385.39,30.45,60.65,2.5,165.62,996.37,535,85,31.1,995.200012,203,3.6,2.443359,0
375.91,334.59,30.37,61.05,2.64,168.61,996.27,465,68,31.1,995.200012,222,1.4,2.046094,0
339.9,300.07,30.28,61.52,2.76,171.85,996.15,389,56,31.1,995.0,210,2.6,1.7015619999999998,0
285.1,247.79,30.13,62.58,2.72,174.89,996.02,332,50,30.9,994.900024,186,2.0,1.402734,0
248.34,212.95,29.99,66.57,2.58,176.49,995.91,264,44,30.799999,994.900024,195,1.6,1.093359,0
193.35,161.32,29.7,67.88,2.51,179.46,995.78,202,38,30.4,994.700012,208,2.2,0.7910159999999999,0
157.19,127.81,29.34,72.01,2.4,181.7,995.65,149,32,30.200001,994.599976,184,0.9,0.520312,0
104.54,80.06,28.79,75.4,2.38,182.91,995.54,92,26,29.799999,994.5,191,1.8,0.291797,0
71.33,51.01,28.27,76.72,2.63,184.72,995.5,57,22,29.4,994.400024,198,0.8,0.161719,0
26.99,15.27,27.6,78.13,2.93,186.01,995.54,17,10,29.1,994.599976,203,1.6,0.007031,0
4.86,1.35,26.94,79.52,3.13,186.04,995.55,2,1,28.4,994.700012,217,1.2,0.0,0
0.0,0.0,26.31,81.23,3.22,186.19,995.6,0,0,27.9,994.700012,184,2.0,0.0,0
0.0,0.0,25.76,82.83,3.27,187.32,995.73,0,0,27.6,994.799988,171,1.5,0.0,0
0.0,0.0,25.28,84.12,3.28,188.53,995.9,0,0,27.299999,995.0,190,2.2,0.0,0
0.0,0.0,24.86,85.12,3.28,189.8,996.05,0,0,27.0,995.099976,200,2.0,0.0,0
0.0,0.0,24.49,85.89,3.27,191.32,996.22,0,0,26.799999,995.200012,173,1.4,0.0,0
0.0,0.0,24.15,86.52,3.27,192.65,996.32,0,0,26.6,995.400024,181,1.0,0.0,0
0.0,0.0,23.83,87.06,3.32,194.38,996.4,0,0,26.5,995.5,195,1.2,0.0,0
0.0,0.0,23.54,87.59,3.39,196.37,996.47,0,0,26.6,995.5,171,1.1,0.0,0
0.0,0.0,23.25,88.12,3.45,198.42,996.53,0,0,26.4,995.299988,177,2.3,0.0,0
0.0,0.0,22.96,88.66,3.5,200.59,996.48,0,0,26.4,995.299988,181,2.2,0.0,0
0.0,0.0,22.71,89.24,3.52,203.3,996.43,0,0,26.299999,995.299988,187,2.4,0.0,0
0.0,0.0,22.49,89.84,3.5,205.91,996.44,0,0,26.1,995.299988,200,2.2,0.0,0
0.0,0.0,22.31,90.39,3.44,207.59,996.49,0,0,26.0,995.299988,182,1.3,0.0,0
0.0,0.0,22.19,90.82,3.36,208.1,996.55,0,0,25.799999,995.299988,199,4.0,0.0,0
0.0,0.0,22.11,91.16,3.28,207.74,996.63,0,0,25.5,995.200012,21,0.9,0.0,0
0.0,0.0,22.03,91.53,3.18,207.14,996.66,0,0,25.299999,995.200012,193,1.2,0.0,0
0.0,0.0,21.93,91.94,3.08,206.34,996.73,0,0,25.200001,995.299988,195,1.3,0.0,0
0.0,0.0,21.84,92.35,2.96,205.46,996.85,0,0,25.0,995.5,250,1.4,0.0,0
0.0,0.0,21.72,92.79,2.86,204.51,996.99,0,0,24.700001,995.5,208,2.4,0.0,0
0.0,0.0,22.33,87.55,1.78,224.75,997.0,0,0,25.0,995.599976,204,2.0,0.0,0
0.0,0.0,22.2,87.57,1.89,234.84,996.83,0,0,24.799999,995.700012,193,1.0,0.0,0
0.0,0.0,22.11,87.33,2.02,245.62,997.61,0,0,24.5,995.799988,276,0.0,0.0,0
0.0,0.0,21.96,86.99,2.15,253.51,997.51,0,0,24.299999,995.799988,236,0.0,0.0,0
0.0,0.0,21.85,86.01,2.28,259.7,997.48,0,0,23.799999,995.900024,181,0.6,0.0,0
0.0,0.0,21.72,84.8,2.47,263.39,997.14,0,0,23.799999,996.0,286,0.0,0.0,0
0.0,0.0,21.54,83.51,2.72,267.17,997.33,0,0,23.5,996.200012,350,0.7,0.0,0
0.0,0.0,21.18,82.89,2.91,278.82,997.55,0,0,23.6,996.299988,343,0.4,0.0,0
0.0,0.0,20.68,82.79,3.01,294.39,997.8,0,0,23.0,996.200012,172,0.2,0.0,0
0.0,0.0,20.19,82.82,3.08,307.27,997.92,0,0,22.799999,996.0,192,0.9,0.0,0
0.0,0.0,19.79,82.94,3.19,311.97,997.85,0,0,23.200001,996.099976,155,0.0,0.0,0
0.0,0.0,19.58,82.54,3.35,311.47,997.86,0,0,22.799999,996.200012,143,0.0,0.0,0
0.0,0.0,19.41,81.73,3.52,309.87,997.79,0,0,22.799999,996.299988,48,0.0,0.0,0
0.0,0.0,19.2,81.09,3.72,311.55,997.79,0,0,23.1,996.299988,287,1.0,0.0,0
0.0,0.0,19.03,80.17,3.92,314.05,997.94,0,0,22.200001,996.400024,233,0.5,0.0,0
0.0,0.0,18.89,79.25,4.02,318.1,998.14,0,0,22.700001,996.599976,269,0.6,0.0,0
0.0,0.0,18.74,78.65,4.01,322.25,998.4,0,0,22.700001,996.700012,280,1.1,0.0,0
0.0,0.0,18.56,78.43,3.94,326.77,998.56,0,0,23.1,996.599976,307,0.0,0.0,0
0.0,0.0,18.33,78.6,3.8,330.68,998.68,0,0,23.0,996.700012,293,0.9,0.0,0
